metric,lang,lp,k,m,condition,severity,family,positions,chain_step,chain_plan,doc_id,family_id,block_id,n_tokens_src,n_tokens_tgt,truncated,S,s_1,s_2,s_3,s_4,s_5,s_6
cometkiwi,de,en-de_DE,2,2,minor_fluency,minor,fluency,"0,1",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k2,145,181,False,0.6660782694816589,0.6894044876098633,0.6975332498550415,,,,
cometkiwi,de,en-de_DE,2,1,major_accuracy,major,accuracy,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k2,145,181,False,0.38624024391174316,0.7225960493087769,0.36042729020118713,,,,
cometkiwi,de,en-de_DE,2,2,major_accuracy,major,accuracy,"0,1",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k2,145,181,False,0.34439805150032043,0.32070931792259216,0.36042729020118713,,,,
cometkiwi,de,en-de_DE,2,1,major_fluency,major,fluency,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k2,145,181,False,0.3760822117328644,0.7225960493087769,0.3704378008842468,,,,
cometkiwi,de,en-de_DE,2,2,major_fluency,major,fluency,"0,1",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k2,145,181,False,0.3595295250415802,0.6228561401367188,0.3704378008842468,,,,
cometkiwi,de,en-de_DE,3,0,none,,,,0,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.7316675782203674,0.7225960493087769,0.710425615310669,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,1,minor_accuracy,minor,accuracy,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.7141244411468506,0.7225960493087769,0.686277449131012,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,2,minor_accuracy,minor,accuracy,"0,1",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.6319659352302551,0.5408684611320496,0.686277449131012,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,3,minor_accuracy,minor,accuracy,"0,1,2",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.6027882099151611,0.5408684611320496,0.686277449131012,0.6409009099006653,,,
cometkiwi,de,en-de_DE,3,1,minor_fluency,minor,fluency,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.7163301706314087,0.7225960493087769,0.6975332498550415,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,2,minor_fluency,minor,fluency,"0,1",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.6980665326118469,0.6894044876098633,0.6975332498550415,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,3,minor_fluency,minor,fluency,"0,1,2",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.6845412850379944,0.6894044876098633,0.6975332498550415,0.7144749164581299,,,
cometkiwi,de,en-de_DE,3,1,major_accuracy,major,accuracy,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.4388063848018646,0.7225960493087769,0.36042729020118713,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,2,major_accuracy,major,accuracy,"0,1",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.3960513770580292,0.32070931792259216,0.36042729020118713,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,3,major_accuracy,major,accuracy,"0,1,2",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.3653508126735687,0.32070931792259216,0.36042729020118713,0.3915334641933441,,,
cometkiwi,de,en-de_DE,3,1,major_fluency,major,fluency,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.4165049195289612,0.7225960493087769,0.3704378008842468,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,2,major_fluency,major,fluency,"0,1",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.4053625762462616,0.6228561401367188,0.3704378008842468,0.8485275506973267,,,
cometkiwi,de,en-de_DE,3,3,major_fluency,major,fluency,"0,1,2",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k3,191,225,False,0.39555343985557556,0.6228561401367188,0.3704378008842468,0.48536548018455505,,,
cometkiwi,de,en-de_DE,4,0,none,,,,0,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.755159854888916,0.7225960493087769,0.710425615310669,0.8485275506973267,0.838060736656189,,
cometkiwi,de,en-de_DE,4,1,minor_accuracy,minor,accuracy,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.7407392859458923,0.7225960493087769,0.686277449131012,0.8485275506973267,0.838060736656189,,
cometkiwi,de,en-de_DE,4,2,minor_accuracy,minor,accuracy,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.7169070243835449,0.7225960493087769,0.686277449131012,0.8485275506973267,0.6164339184761047,,
cometkiwi,de,en-de_DE,4,3,minor_accuracy,minor,accuracy,"0,1,3",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.6451454758644104,0.5408684611320496,0.686277449131012,0.8485275506973267,0.6164339184761047,,
cometkiwi,de,en-de_DE,4,4,minor_accuracy,minor,accuracy,"0,1,2,3",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.6195488572120667,0.5408684611320496,0.686277449131012,0.6409009099006653,0.6164339184761047,,
cometkiwi,de,en-de_DE,4,1,minor_fluency,minor,fluency,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.7445417642593384,0.7225960493087769,0.6975332498550415,0.8485275506973267,0.838060736656189,,
cometkiwi,de,en-de_DE,4,2,minor_fluency,minor,fluency,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.7396507859230042,0.7225960493087769,0.6975332498550415,0.8485275506973267,0.8011615872383118,,
cometkiwi,de,en-de_DE,4,3,minor_fluency,minor,fluency,"0,1,3",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.7216924428939819,0.6894044876098633,0.6975332498550415,0.8485275506973267,0.8011615872383118,,
cometkiwi,de,en-de_DE,4,4,minor_fluency,minor,fluency,"0,1,2,3",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.7109606266021729,0.6894044876098633,0.6975332498550415,0.7144749164581299,0.8011615872383118,,
cometkiwi,de,en-de_DE,4,1,major_accuracy,major,accuracy,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.46561649441719055,0.7225960493087769,0.36042729020118713,0.8485275506973267,0.838060736656189,,
cometkiwi,de,en-de_DE,4,2,major_accuracy,major,accuracy,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.4262426495552063,0.7225960493087769,0.36042729020118713,0.8485275506973267,0.35719603300094604,,
cometkiwi,de,en-de_DE,4,3,major_accuracy,major,accuracy,"0,1,3",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.3953078091144562,0.32070931792259216,0.36042729020118713,0.8485275506973267,0.35719603300094604,,
cometkiwi,de,en-de_DE,4,4,major_accuracy,major,accuracy,"0,1,2,3",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.36618849635124207,0.32070931792259216,0.36042729020118713,0.3915334641933441,0.35719603300094604,,
cometkiwi,de,en-de_DE,4,1,major_fluency,major,fluency,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.4430694282054901,0.7225960493087769,0.3704378008842468,0.8485275506973267,0.838060736656189,,
cometkiwi,de,en-de_DE,4,2,major_fluency,major,fluency,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.419720858335495,0.7225960493087769,0.3704378008842468,0.8485275506973267,0.44643136858940125,,
cometkiwi,de,en-de_DE,4,3,major_fluency,major,fluency,"0,1,3",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.41326358914375305,0.6228561401367188,0.3704378008842468,0.8485275506973267,0.44643136858940125,,
cometkiwi,de,en-de_DE,4,4,major_fluency,major,fluency,"0,1,2,3",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k4,225,264,False,0.40637674927711487,0.6228561401367188,0.3704378008842468,0.48536548018455505,0.44643136858940125,,
cometkiwi,de,en-de_DE,6,0,none,,,,0,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.6486741304397583,0.7225960493087769,0.710425615310669,0.8485275506973267,0.838060736656189,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,1,minor_accuracy,minor,accuracy,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.650016188621521,0.7225960493087769,0.686277449131012,0.8485275506973267,0.838060736656189,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,2,minor_accuracy,minor,accuracy,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.607639491558075,0.7225960493087769,0.686277449131012,0.8485275506973267,0.6164339184761047,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,3,minor_accuracy,minor,accuracy,"1,3,4",3,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.5661961436271667,0.7225960493087769,0.686277449131012,0.8485275506973267,0.6164339184761047,0.6023633480072021,0.83447265625
cometkiwi,de,en-de_DE,6,4,minor_accuracy,minor,accuracy,"1,3,4,5",4,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.5502663254737854,0.7225960493087769,0.686277449131012,0.8485275506973267,0.6164339184761047,0.6023633480072021,0.5176926851272583
cometkiwi,de,en-de_DE,6,5,minor_accuracy,minor,accuracy,"0,1,3,4,5",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.5178580284118652,0.5408684611320496,0.686277449131012,0.8485275506973267,0.6164339184761047,0.6023633480072021,0.5176926851272583
cometkiwi,de,en-de_DE,6,6,minor_accuracy,minor,accuracy,"0,1,2,3,4,5",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.4872871935367584,0.5408684611320496,0.686277449131012,0.6409009099006653,0.6164339184761047,0.6023633480072021,0.5176926851272583
cometkiwi,de,en-de_DE,6,1,minor_fluency,minor,fluency,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.6446617841720581,0.7225960493087769,0.6975332498550415,0.8485275506973267,0.838060736656189,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,2,minor_fluency,minor,fluency,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.638472318649292,0.7225960493087769,0.6975332498550415,0.8485275506973267,0.8011615872383118,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,3,minor_fluency,minor,fluency,"1,3,4",3,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.621039628982544,0.7225960493087769,0.6975332498550415,0.8485275506973267,0.8011615872383118,0.6845585703849792,0.83447265625
cometkiwi,de,en-de_DE,6,4,minor_fluency,minor,fluency,"1,3,4,5",4,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.5742626190185547,0.7225960493087769,0.6975332498550415,0.8485275506973267,0.8011615872383118,0.6845585703849792,0.6408219337463379
cometkiwi,de,en-de_DE,6,5,minor_fluency,minor,fluency,"0,1,3,4,5",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.5735103487968445,0.6894044876098633,0.6975332498550415,0.8485275506973267,0.8011615872383118,0.6845585703849792,0.6408219337463379
cometkiwi,de,en-de_DE,6,6,minor_fluency,minor,fluency,"0,1,2,3,4,5",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.5644217133522034,0.6894044876098633,0.6975332498550415,0.7144749164581299,0.8011615872383118,0.6845585703849792,0.6408219337463379
cometkiwi,de,en-de_DE,6,1,major_accuracy,major,accuracy,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.4342207610607147,0.7225960493087769,0.36042729020118713,0.8485275506973267,0.838060736656189,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,2,major_accuracy,major,accuracy,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.40002450346946716,0.7225960493087769,0.36042729020118713,0.8485275506973267,0.35719603300094604,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,3,major_accuracy,major,accuracy,"1,3,4",3,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.39140304923057556,0.7225960493087769,0.36042729020118713,0.8485275506973267,0.35719603300094604,0.35187146067619324,0.83447265625
cometkiwi,de,en-de_DE,6,4,major_accuracy,major,accuracy,"1,3,4,5",4,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.3931317627429962,0.7225960493087769,0.36042729020118713,0.8485275506973267,0.35719603300094604,0.35187146067619324,0.36541932821273804
cometkiwi,de,en-de_DE,6,5,major_accuracy,major,accuracy,"0,1,3,4,5",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.3696291446685791,0.32070931792259216,0.36042729020118713,0.8485275506973267,0.35719603300094604,0.35187146067619324,0.36541932821273804
cometkiwi,de,en-de_DE,6,6,major_accuracy,major,accuracy,"0,1,2,3,4,5",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.36239519715309143,0.32070931792259216,0.36042729020118713,0.3915334641933441,0.35719603300094604,0.35187146067619324,0.36541932821273804
cometkiwi,de,en-de_DE,6,1,major_fluency,major,fluency,1,1,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.4280543625354767,0.7225960493087769,0.3704378008842468,0.8485275506973267,0.838060736656189,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,2,major_fluency,major,fluency,"1,3",2,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.39436760544776917,0.7225960493087769,0.3704378008842468,0.8485275506973267,0.44643136858940125,0.7325515747070312,0.83447265625
cometkiwi,de,en-de_DE,6,3,major_fluency,major,fluency,"1,3,4",3,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.380397230386734,0.7225960493087769,0.3704378008842468,0.8485275506973267,0.44643136858940125,0.38237592577934265,0.83447265625
cometkiwi,de,en-de_DE,6,4,major_fluency,major,fluency,"1,3,4,5",4,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.3753891587257385,0.7225960493087769,0.3704378008842468,0.8485275506973267,0.44643136858940125,0.38237592577934265,0.4138752818107605
cometkiwi,de,en-de_DE,6,5,major_fluency,major,fluency,"0,1,3,4,5",5,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.37321218848228455,0.6228561401367188,0.3704378008842468,0.8485275506973267,0.44643136858940125,0.38237592577934265,0.4138752818107605
cometkiwi,de,en-de_DE,6,6,major_fluency,major,fluency,"0,1,2,3,4,5",6,"1,3,4,5,0,2",49169fa4256364d8,de_49169fa4256364d8_6,de_49169fa4256364d8_6_k6,330,366,False,0.36936113238334656,0.6228561401367188,0.3704378008842468,0.48536548018455505,0.44643136858940125,0.38237592577934265,0.4138752818107605
cometkiwi,de,en-de_DE,1,0,none,,,,0,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k1,26,22,False,0.8637311458587646,0.8637311458587646,,,,,
cometkiwi,de,en-de_DE,1,1,minor_accuracy,minor,accuracy,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k1,26,22,False,0.8415979146957397,0.8415979146957397,,,,,
cometkiwi,de,en-de_DE,1,1,minor_fluency,minor,fluency,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k1,26,22,False,0.7410489320755005,0.7410489320755005,,,,,
cometkiwi,de,en-de_DE,1,1,major_accuracy,major,accuracy,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k1,26,22,False,0.4127615988254547,0.4127615988254547,,,,,
cometkiwi,de,en-de_DE,1,1,major_fluency,major,fluency,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k1,26,22,False,0.5470829606056213,0.5470829606056213,,,,,
cometkiwi,de,en-de_DE,2,0,none,,,,0,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.8274163007736206,0.8637311458587646,0.7907352447509766,,,,
cometkiwi,de,en-de_DE,2,1,minor_accuracy,minor,accuracy,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.8097676038742065,0.8415979146957397,0.7907352447509766,,,,
cometkiwi,de,en-de_DE,2,2,minor_accuracy,minor,accuracy,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.792159914970398,0.8415979146957397,0.75194251537323,,,,
cometkiwi,de,en-de_DE,2,1,minor_fluency,minor,fluency,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.7776631116867065,0.7410489320755005,0.7907352447509766,,,,
cometkiwi,de,en-de_DE,2,2,minor_fluency,minor,fluency,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.7302924394607544,0.7410489320755005,0.7165791392326355,,,,
cometkiwi,de,en-de_DE,2,1,major_accuracy,major,accuracy,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.5578885078430176,0.4127615988254547,0.7907352447509766,,,,
cometkiwi,de,en-de_DE,2,2,major_accuracy,major,accuracy,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.4001289904117584,0.4127615988254547,0.44804129004478455,,,,
cometkiwi,de,en-de_DE,2,1,major_fluency,major,fluency,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.6739844083786011,0.5470829606056213,0.7907352447509766,,,,
cometkiwi,de,en-de_DE,2,2,major_fluency,major,fluency,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k2,61,62,False,0.5291072130203247,0.5470829606056213,0.5369025468826294,,,,
cometkiwi,de,en-de_DE,3,0,none,,,,0,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.8101297616958618,0.8637311458587646,0.7907352447509766,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,1,minor_accuracy,minor,accuracy,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.7932865619659424,0.8415979146957397,0.7907352447509766,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,2,minor_accuracy,minor,accuracy,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.7793950438499451,0.8415979146957397,0.75194251537323,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,3,minor_accuracy,minor,accuracy,"0,1,2",5,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.7716858386993408,0.8415979146957397,0.75194251537323,0.8048677444458008,,,
cometkiwi,de,en-de_DE,3,1,minor_fluency,minor,fluency,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.7761816382408142,0.7410489320755005,0.7907352447509766,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,2,minor_fluency,minor,fluency,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.7524214386940002,0.7410489320755005,0.7165791392326355,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,3,minor_fluency,minor,fluency,"0,1,2",5,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.752411961555481,0.7410489320755005,0.7165791392326355,0.8194458484649658,,,
cometkiwi,de,en-de_DE,3,1,major_accuracy,major,accuracy,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.613318920135498,0.4127615988254547,0.7907352447509766,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,2,major_accuracy,major,accuracy,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.4440676271915436,0.4127615988254547,0.44804129004478455,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,3,major_accuracy,major,accuracy,"0,1,2",5,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.37732937932014465,0.4127615988254547,0.44804129004478455,0.3583279550075531,,,
cometkiwi,de,en-de_DE,3,1,major_fluency,major,fluency,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.707567572593689,0.5470829606056213,0.7907352447509766,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,2,major_fluency,major,fluency,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.6064636707305908,0.5470829606056213,0.5369025468826294,0.8208234906196594,,,
cometkiwi,de,en-de_DE,3,3,major_fluency,major,fluency,"0,1,2",5,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k3,117,127,False,0.47696051001548767,0.5470829606056213,0.5369025468826294,0.44543948769569397,,,
cometkiwi,de,en-de_DE,4,0,none,,,,0,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k4,135,146,False,0.814002513885498,0.8637311458587646,0.7907352447509766,0.8208234906196594,0.8690862655639648,,
cometkiwi,de,en-de_DE,4,1,minor_accuracy,minor,accuracy,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k4,135,146,False,0.7941860556602478,0.8415979146957397,0.7907352447509766,0.8208234906196594,0.8690862655639648,,
cometkiwi,de,en-de_DE,4,2,minor_accuracy,minor,accuracy,"0,1",3,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k4,135,146,False,0.7829470634460449,0.8415979146957397,0.75194251537323,0.8208234906196594,0.8690862655639648,,
cometkiwi,de,en-de_DE,4,3,minor_accuracy,minor,accuracy,"0,1,2",5,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k4,135,146,False,0.7757117748260498,0.8415979146957397,0.75194251537323,0.8048677444458008,0.8690862655639648,,
cometkiwi,de,en-de_DE,4,4,minor_accuracy,minor,accuracy,"0,1,2,3",6,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k4,135,146,False,0.7764207124710083,0.8415979146957397,0.75194251537323,0.8048677444458008,0.8006007671356201,,
cometkiwi,de,en-de_DE,4,1,minor_fluency,minor,fluency,0,1,"0,5,1,4,2,3",c7d7a78e856a56ad,de_c7d7a78e856a56ad_12,de_c7d7a78e856a56ad_12_k4,135,146,False,0.7840793132781982,0.7410489320755005,0.7907352447509766,0.8208234906196594,0.8690862655639648,,
